scope_code,scope_name,year,series_id,series_name,value,status,source,source_url,source_note
MAE,G7 aggregate,2017,primary_balance,Primary balance,-1.6310,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2017,revenue,Revenue,35.6570,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2017,primary_expenditure,Primary expenditure,37.2880,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2017,gross_debt,Gross debt,113.9440,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2017,net_debt,Net debt,84.4150,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2018,overall_balance,Overall balance,-3.3540,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2018,primary_balance,Primary balance,-1.5920,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2018,revenue,Revenue,35.6730,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2018,primary_expenditure,Primary expenditure,37.2650,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2018,gross_debt,Gross debt,113.8010,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2018,net_debt,Net debt,84.4370,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2019,overall_balance,Overall balance,-3.7920,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2019,primary_balance,Primary balance,-2.0550,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2019,revenue,Revenue,35.4130,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2019,primary_expenditure,Primary expenditure,37.4680,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2019,gross_debt,Gross debt,114.6150,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2019,net_debt,Net debt,85.1160,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2020,overall_balance,Overall balance,-11.6880,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2020,primary_balance,Primary balance,-10.1080,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2020,revenue,Revenue,35.8860,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2020,primary_expenditure,Primary expenditure,45.9940,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2020,gross_debt,Gross debt,136.1140,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2020,net_debt,Net debt,98.3920,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2021,overall_balance,Overall balance,-8.8820,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2021,primary_balance,Primary balance,-7.1520,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2021,revenue,Revenue,36.8310,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2021,primary_expenditure,Primary expenditure,43.9830,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2021,gross_debt,Gross debt,129.0790,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2021,net_debt,Net debt,95.9350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2022,overall_balance,Overall balance,-3.7200,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2022,primary_balance,Primary balance,-1.5130,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2022,revenue,Revenue,37.3450,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2022,primary_expenditure,Primary expenditure,38.8580,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2022,gross_debt,Gross debt,122.8900,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2022,net_debt,Net debt,92.0720,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2023,overall_balance,Overall balance,-6.1870,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2023,primary_balance,Primary balance,-3.8350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2023,revenue,Revenue,35.0610,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2023,primary_expenditure,Primary expenditure,38.8960,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2023,gross_debt,Gross debt,121.4900,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2023,net_debt,Net debt,92.3990,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2024,overall_balance,Overall balance,-6.1020,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2024,primary_balance,Primary balance,-3.5210,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2024,revenue,Revenue,35.2950,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2024,primary_expenditure,Primary expenditure,38.8160,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2024,gross_debt,Gross debt,122.1810,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2024,net_debt,Net debt,92.7690,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2025,overall_balance,Overall balance,-5.3130,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2025,primary_balance,Primary balance,-2.5820,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2025,revenue,Revenue,36.2010,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2025,primary_expenditure,Primary expenditure,38.7830,estimate,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2025,gross_debt,Gross debt,123.0380,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2025,net_debt,Net debt,93.5360,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2026,overall_balance,Overall balance,-5.8080,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2026,primary_balance,Primary balance,-2.9060,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2026,revenue,Revenue,36.1040,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2026,primary_expenditure,Primary expenditure,39.0100,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2026,gross_debt,Gross debt,123.7210,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2026,net_debt,Net debt,94.5530,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2027,overall_balance,Overall balance,-5.7160,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2027,primary_balance,Primary balance,-2.7170,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2027,revenue,Revenue,36.1950,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2027,primary_expenditure,Primary expenditure,38.9120,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2027,gross_debt,Gross debt,125.3690,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2027,net_debt,Net debt,96.2130,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2028,overall_balance,Overall balance,-5.7810,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2028,primary_balance,Primary balance,-2.6520,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2028,revenue,Revenue,36.1040,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2028,primary_expenditure,Primary expenditure,38.7560,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2028,gross_debt,Gross debt,127.3820,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2028,net_debt,Net debt,98.3040,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2029,overall_balance,Overall balance,-5.6250,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2029,primary_balance,Primary balance,-2.3500,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2029,revenue,Revenue,36.1550,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
MAE,G7 aggregate,2029,primary_expenditure,Primary expenditure,38.5050,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
MAE,G7 aggregate,2029,gross_debt,Gross debt,129.2260,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
