"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url","frequency","source_note"
"2020-03-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.128,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-04-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.227,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-05-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.873,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-06-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.687,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-07-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",3.207,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-08-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",-7.786,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-09-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.641,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-10-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.068,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-11-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.863,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2020-12-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.075,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2021-01-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",12.968,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2021-02-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",-2.718,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2021-03-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",-0.943,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2021-04-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.636,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2021-05-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.685,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2021-06-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.381,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2021-07-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.937,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2021-08-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.813,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2018-04-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.131,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-11-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",6.697,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-12-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",5.277,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2023-01-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",6.435,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-01-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",6.685,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-02-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",2.256,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2012-02-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.994,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2012-03-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.524,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2012-04-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.903,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-06-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.61,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-07-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",3.963,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-08-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",5.137,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-09-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",11.658,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-10-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",6.092,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2023-03-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",5.91,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2023-04-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",2.704,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2023-05-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",3.324,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2023-02-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",5.63,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2023-07-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",3.536,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2023-08-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",2.656,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2018-01-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.879,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2023-06-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",3.209,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2018-03-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.35,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2017-11-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.637,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2026-05-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",3.234,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2018-02-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.523,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-03-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",4.49,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2017-12-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",0.947,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2026-06-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",1.619,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-04-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",3.99,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2022-05-01","hicp_core_rates","hicp_core_mom_saar_legacy","% MoM SAAR","Euro Area",6.272,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly","Legacy X-13ARIMA-SEATS seasonal adjustment in X-11 mode from 2012 using Eurostat NSA HICP index."
"2010-11-01","hicp_goods_rates","hicp_goods_yoy_nsa","% YoY NSA","Euro Area",0.766,"left","%","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/product/view/teicp290?lang=en","monthly","YoY calculated from Eurostat NSA HICP index. Missing flash-base history is backfilled from the first common index overlap to preserve two-decimal precision."
"2010-10-01","hicp_goods_rates","hicp_goods_yoy_nsa","% YoY NSA","Euro Area",0.767,"left","%","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/product/view/teicp290?lang=en","monthly","YoY calculated from Eurostat NSA HICP index. Missing flash-base history is backfilled from the first common index overlap to preserve two-decimal precision."
"2009-06-01","hicp_goods_rates","hicp_goods_yoy_nsa","% YoY NSA","Euro Area",0.567,"left","%","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/product/view/teicp290?lang=en","monthly","YoY calculated from Eurostat NSA HICP index. Missing flash-base history is backfilled from the first common index overlap to preserve two-decimal precision."
"2009-09-01","hicp_goods_rates","hicp_goods_yoy_nsa","% YoY NSA","Euro Area",0.372,"left","%","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/product/view/teicp290?lang=en","monthly","YoY calculated from Eurostat NSA HICP index. Missing flash-base history is backfilled from the first common index overlap to preserve two-decimal precision."
"2009-10-01","hicp_goods_rates","hicp_goods_yoy_nsa","% YoY NSA","Euro Area",0.246,"left","%","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/product/view/teicp290?lang=en","monthly","YoY calculated from Eurostat NSA HICP index. Missing flash-base history is backfilled from the first common index overlap to preserve two-decimal precision."
"2010-12-01","hicp_goods_rates","hicp_goods_yoy_nsa","% YoY NSA","Euro Area",0.634,"left","%","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/product/view/teicp290?lang=en","monthly","YoY calculated from Eurostat NSA HICP index. Missing flash-base history is backfilled from the first common index overlap to preserve two-decimal precision."
"2009-08-01","hicp_goods_rates","hicp_goods_yoy_nsa","% YoY NSA","Euro Area",0.494,"left","%","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/product/view/teicp290?lang=en","monthly","YoY calculated from Eurostat NSA HICP index. Missing flash-base history is backfilled from the first common index overlap to preserve two-decimal precision."
"2009-04-01","hicp_goods_rates","hicp_goods_yoy_nsa","% YoY NSA","Euro Area",0.752,"left","%","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/product/view/teicp290?lang=en","monthly","YoY calculated from Eurostat NSA HICP index. Missing flash-base history is backfilled from the first common index overlap to preserve two-decimal precision."
