date,geo,country,component,nsa_index,release
2024-01-01,ES,Spain,core_exvolatile,118.08685613,FIN
2024-02-01,ES,Spain,core_exvolatile,118.73031380,FIN
2024-03-01,ES,Spain,core_exvolatile,120.27708703,FIN
2024-04-01,ES,Spain,core_exvolatile,120.83392540,FIN
2024-05-01,ES,Spain,core_exvolatile,121.19277679,FIN
2024-06-01,ES,Spain,core_exvolatile,121.78673771,FIN
2024-07-01,ES,Spain,core_exvolatile,121.04428656,FIN
2024-08-01,ES,Spain,core_exvolatile,121.30414446,FIN
2024-09-01,ES,Spain,core_exvolatile,121.60112493,FIN
2024-10-01,ES,Spain,core_exvolatile,121.81148609,FIN
2024-11-01,ES,Spain,core_exvolatile,121.57637655,FIN
2024-12-01,ES,Spain,core_exvolatile,121.98472469,FIN
2025-01-01,ES,Spain,core_exvolatile,120.84629959,FIN
2025-02-01,ES,Spain,core_exvolatile,121.22989935,FIN
2025-03-01,ES,Spain,core_exvolatile,122.65293073,FIN
2025-04-01,ES,Spain,core_exvolatile,123.86560095,FIN
2025-05-01,ES,Spain,core_exvolatile,123.84085258,FIN
2025-06-01,ES,Spain,core_exvolatile,124.47193606,FIN
2025-07-01,ES,Spain,core_exvolatile,123.85322676,FIN
2025-08-01,ES,Spain,core_exvolatile,124.23682652,FIN
2025-09-01,ES,Spain,core_exvolatile,124.60805210,FIN
2025-10-01,ES,Spain,core_exvolatile,125.00402605,FIN
2025-11-01,ES,Spain,core_exvolatile,124.91740675,FIN
2025-12-01,ES,Spain,core_exvolatile,125.40000000,FIN
2026-01-01,ES,Spain,core_exvolatile,124.19970397,FIN
2026-02-01,ES,Spain,core_exvolatile,124.66992303,FIN
2026-03-01,ES,Spain,core_exvolatile,126.25381883,FIN
2026-04-01,ES,Spain,core_exvolatile,127.71397276,FIN
2026-05-01,ES,Spain,core_exvolatile,128.04807578,FIN
2026-06-01,ES,Spain,core_exvolatile,128.58016578,FIN
2026-07-01,ES,Spain,core_exvolatile,128.02332741,FIN
2000-12-01,ES,Spain,neig,89.74773223,FIN
2001-01-01,ES,Spain,neig,87.56628723,FIN
2001-02-01,ES,Spain,neig,87.44509584,FIN
2001-03-01,ES,Spain,neig,88.91040991,FIN
2001-04-01,ES,Spain,neig,90.34267178,FIN
2001-05-01,ES,Spain,neig,90.61810675,FIN
2001-06-01,ES,Spain,neig,90.52996756,FIN
2001-07-01,ES,Spain,neig,88.13919198,FIN
2001-08-01,ES,Spain,neig,87.91884400,FIN
2001-09-01,ES,Spain,neig,89.28500147,FIN
2001-10-01,ES,Spain,neig,91.27915069,FIN
2001-11-01,ES,Spain,neig,92.39190799,FIN
2001-12-01,ES,Spain,neig,92.33682100,FIN
2002-01-01,ES,Spain,neig,90.04520201,FIN
2002-02-01,ES,Spain,neig,89.80281923,FIN
2002-03-01,ES,Spain,neig,90.60708935,FIN
2002-04-01,ES,Spain,neig,92.82158655,FIN
2002-05-01,ES,Spain,neig,93.24024771,FIN
2002-06-01,ES,Spain,neig,93.19617812,FIN
2002-07-01,ES,Spain,neig,90.23249779,FIN
2002-08-01,ES,Spain,neig,90.08927160,FIN
2002-09-01,ES,Spain,neig,90.98168092,FIN
2002-10-01,ES,Spain,neig,93.65890888,FIN
2002-11-01,ES,Spain,neig,94.98099676,FIN
2002-12-01,ES,Spain,neig,94.84878797,FIN
2003-01-01,ES,Spain,neig,91.89612504,FIN
2003-02-01,ES,Spain,neig,91.85205544,FIN
2003-03-01,ES,Spain,neig,92.78853436,FIN
2003-04-01,ES,Spain,neig,95.36660572,FIN
2003-05-01,ES,Spain,neig,95.80730168,FIN
2003-06-01,ES,Spain,neig,95.65305809,FIN
2003-07-01,ES,Spain,neig,92.32580360,FIN
2003-08-01,ES,Spain,neig,92.08342082,FIN
2003-09-01,ES,Spain,neig,93.01989973,FIN
2003-10-01,ES,Spain,neig,95.19032734,FIN
2003-11-01,ES,Spain,neig,96.23698024,FIN
2003-12-01,ES,Spain,neig,96.14884105,FIN
2004-01-01,ES,Spain,neig,92.65632557,FIN
2004-02-01,ES,Spain,neig,92.48004718,FIN
2004-03-01,ES,Spain,neig,93.32838691,FIN
2004-04-01,ES,Spain,neig,96.19291065,FIN
2004-05-01,ES,Spain,neig,96.78785019,FIN
2004-06-01,ES,Spain,neig,96.72174580,FIN
2004-07-01,ES,Spain,neig,93.17414332,FIN
2004-08-01,ES,Spain,neig,93.07498673,FIN
2004-09-01,ES,Spain,neig,94.07757004,FIN
2004-10-01,ES,Spain,neig,96.55648481,FIN
2004-11-01,ES,Spain,neig,97.52601592,FIN
2004-12-01,ES,Spain,neig,97.34973754,FIN
2005-01-01,ES,Spain,neig,93.63687408,FIN
2005-02-01,ES,Spain,neig,93.43856090,FIN
2005-03-01,ES,Spain,neig,94.40809201,FIN
2005-04-01,ES,Spain,neig,97.23956355,FIN
2005-05-01,ES,Spain,neig,97.71331171,FIN
2005-06-01,ES,Spain,neig,97.58110292,FIN
2005-07-01,ES,Spain,neig,93.92332645,FIN
2005-08-01,ES,Spain,neig,93.78010027,FIN
2005-09-01,ES,Spain,neig,95.02506635,FIN
2005-10-01,ES,Spain,neig,97.70229431,FIN
2005-11-01,ES,Spain,neig,98.72691242,FIN
2005-12-01,ES,Spain,neig,98.55063403,FIN
2006-01-01,ES,Spain,neig,94.94794456,FIN
2006-02-01,ES,Spain,neig,94.87082277,FIN
2006-03-01,ES,Spain,neig,95.88442347,FIN
2006-04-01,ES,Spain,neig,98.67182542,FIN
2006-05-01,ES,Spain,neig,99.25574757,FIN
2006-06-01,ES,Spain,neig,99.14557358,FIN
2006-07-01,ES,Spain,neig,95.46576231,FIN
2006-08-01,ES,Spain,neig,95.34457092,FIN
2006-09-01,ES,Spain,neig,96.40224123,FIN
2006-10-01,ES,Spain,neig,99.09048658,FIN
2006-11-01,ES,Spain,neig,100.10408729,FIN
2006-12-01,ES,Spain,neig,99.89475671,FIN
2007-01-01,ES,Spain,neig,96.17087585,FIN
2007-02-01,ES,Spain,neig,95.92849307,FIN
2007-03-01,ES,Spain,neig,96.68869360,FIN
2007-04-01,ES,Spain,neig,99.59728694,FIN
2007-05-01,ES,Spain,neig,100.06001769,FIN
2007-06-01,ES,Spain,neig,99.85068711,FIN
2007-07-01,ES,Spain,neig,96.03866706,FIN
2007-08-01,ES,Spain,neig,95.81831908,FIN
2007-09-01,ES,Spain,neig,96.84293719,FIN
2007-10-01,ES,Spain,neig,99.50914774,FIN
2007-11-01,ES,Spain,neig,100.51173105,FIN
2007-12-01,ES,Spain,neig,100.25833088,FIN
2008-01-01,ES,Spain,neig,96.43529342,FIN
2008-02-01,ES,Spain,neig,96.24799764,FIN
2008-03-01,ES,Spain,neig,97.09633736,FIN
2008-04-01,ES,Spain,neig,99.92780891,FIN
2008-05-01,ES,Spain,neig,100.29138307,FIN
2008-06-01,ES,Spain,neig,100.07103509,FIN
2008-07-01,ES,Spain,neig,96.43529342,FIN
2008-08-01,ES,Spain,neig,96.29206724,FIN
2008-09-01,ES,Spain,neig,97.40482454,FIN
2008-10-01,ES,Spain,neig,100.07103509,FIN
2008-11-01,ES,Spain,neig,101.12870540,FIN
2008-12-01,ES,Spain,neig,100.71004423,FIN
2009-01-01,ES,Spain,neig,96.23698024,FIN
2009-02-01,ES,Spain,neig,95.73017989,FIN
2009-03-01,ES,Spain,neig,96.72174580,FIN
2009-04-01,ES,Spain,neig,99.37693896,FIN
2009-05-01,ES,Spain,neig,99.66339133,FIN
2009-06-01,ES,Spain,neig,99.32185196,FIN
2009-07-01,ES,Spain,neig,95.41067532,FIN
2009-08-01,ES,Spain,neig,95.04710115,FIN
2009-09-01,ES,Spain,neig,95.92849307,FIN
2009-10-01,ES,Spain,neig,98.58368623,FIN
2009-11-01,ES,Spain,neig,99.96086110,FIN
2009-12-01,ES,Spain,neig,99.58626954,FIN
2010-01-01,ES,Spain,neig,93.25126511,FIN
2010-02-01,ES,Spain,neig,92.67836037,FIN
2010-03-01,ES,Spain,neig,98.96929519,FIN
2010-04-01,ES,Spain,neig,100.28036567,FIN
2010-05-01,ES,Spain,neig,100.56681805,FIN
2010-06-01,ES,Spain,neig,100.26934827,FIN
2010-07-01,ES,Spain,neig,94.70556178,FIN
2010-08-01,ES,Spain,neig,94.36402241,FIN
2010-09-01,ES,Spain,neig,99.01336479,FIN
2010-10-01,ES,Spain,neig,100.01594810,FIN
2010-11-01,ES,Spain,neig,100.71004423,FIN
2010-12-01,ES,Spain,neig,100.12612209,FIN
2011-01-01,ES,Spain,neig,93.55975229,FIN
2011-02-01,ES,Spain,neig,92.96481274,FIN
2011-03-01,ES,Spain,neig,99.54219994,FIN
2011-04-01,ES,Spain,neig,101.08463580,FIN
2011-05-01,ES,Spain,neig,101.40414037,FIN
2011-06-01,ES,Spain,neig,101.07361840,FIN
2011-07-01,ES,Spain,neig,94.84878797,FIN
2011-08-01,ES,Spain,neig,94.44114421,FIN
2011-09-01,ES,Spain,neig,99.20066057,FIN
2011-10-01,ES,Spain,neig,100.66597464,FIN
2011-11-01,ES,Spain,neig,101.26091418,FIN
2011-12-01,ES,Spain,neig,100.61088764,FIN
2012-01-01,ES,Spain,neig,93.83518726,FIN
2012-02-01,ES,Spain,neig,93.19617812,FIN
2012-03-01,ES,Spain,neig,99.81763492,FIN
2012-04-01,ES,Spain,neig,101.30498378,FIN
2012-05-01,ES,Spain,neig,101.77873194,FIN
2012-06-01,ES,Spain,neig,101.30498378,FIN
2012-07-01,ES,Spain,neig,96.04968446,FIN
2012-08-01,ES,Spain,neig,95.34457092,FIN
2012-09-01,ES,Spain,neig,101.18379239,FIN
2012-10-01,ES,Spain,neig,102.74826305,FIN
2012-11-01,ES,Spain,neig,103.45337659,FIN
2012-12-01,ES,Spain,neig,102.68215866,FIN
2013-01-01,ES,Spain,neig,95.59797110,FIN
2013-02-01,ES,Spain,neig,95.04710115,FIN
2013-03-01,ES,Spain,neig,101.77873194,FIN
2013-04-01,ES,Spain,neig,103.56355058,FIN
2013-05-01,ES,Spain,neig,103.96017694,FIN
2013-06-01,ES,Spain,neig,103.43134179,FIN
2013-07-01,ES,Spain,neig,96.77683279,FIN
2013-08-01,ES,Spain,neig,96.17087585,FIN
2013-09-01,ES,Spain,neig,101.11768800,FIN
2013-10-01,ES,Spain,neig,102.61605426,FIN
2013-11-01,ES,Spain,neig,103.42032439,FIN
2013-12-01,ES,Spain,neig,102.50588027,FIN
2014-01-01,ES,Spain,neig,95.65305809,FIN
2014-02-01,ES,Spain,neig,95.02506635,FIN
2014-03-01,ES,Spain,neig,101.50329696,FIN
2014-04-01,ES,Spain,neig,103.22201121,FIN
2014-05-01,ES,Spain,neig,103.75084636,FIN
2014-06-01,ES,Spain,neig,103.16692421,FIN
2014-07-01,ES,Spain,neig,96.55648481,FIN
2014-08-01,ES,Spain,neig,95.99459746,FIN
2014-09-01,ES,Spain,neig,100.65495724,FIN
2014-10-01,ES,Spain,neig,102.14230610,FIN
2014-11-01,ES,Spain,neig,103.05675022,FIN
2014-12-01,ES,Spain,neig,102.20841050,FIN
2015-01-01,ES,Spain,neig,95.39965792,FIN
2015-02-01,ES,Spain,neig,94.80471837,FIN
2015-03-01,ES,Spain,neig,101.18379239,FIN
2015-04-01,ES,Spain,neig,103.08980242,FIN
2015-05-01,ES,Spain,neig,103.80593335,FIN
2015-06-01,ES,Spain,neig,103.35421999,FIN
2015-07-01,ES,Spain,neig,96.85395459,FIN
2015-08-01,ES,Spain,neig,96.22596284,FIN
2015-09-01,ES,Spain,neig,100.43460926,FIN
2015-10-01,ES,Spain,neig,102.35163669,FIN
2015-11-01,ES,Spain,neig,103.51948098,FIN
2015-12-01,ES,Spain,neig,102.60503686,FIN
2016-01-01,ES,Spain,neig,95.75221469,FIN
2016-02-01,ES,Spain,neig,95.19032734,FIN
2016-03-01,ES,Spain,neig,101.38210557,FIN
2016-04-01,ES,Spain,neig,103.45337659,FIN
2016-05-01,ES,Spain,neig,104.19154232,FIN
2016-06-01,ES,Spain,neig,103.68474196,FIN
2016-07-01,ES,Spain,neig,97.21752875,FIN
2016-08-01,ES,Spain,neig,96.73276320,FIN
2016-09-01,ES,Spain,neig,100.83123562,FIN
2016-10-01,ES,Spain,neig,102.59401946,FIN
2016-11-01,ES,Spain,neig,103.71779416,FIN
2016-12-01,ES,Spain,neig,102.84741964,FIN
2017-01-01,ES,Spain,neig,96.46834562,FIN
2017-02-01,ES,Spain,neig,95.78526688,FIN
2017-03-01,ES,Spain,neig,101.49227956,FIN
2017-04-01,ES,Spain,neig,103.46439398,FIN
2017-05-01,ES,Spain,neig,104.24662931,FIN
2017-06-01,ES,Spain,neig,103.76186376,FIN
2017-07-01,ES,Spain,neig,97.48194633,FIN
2017-08-01,ES,Spain,neig,96.99718077,FIN
2017-09-01,ES,Spain,neig,100.41257446,FIN
2017-10-01,ES,Spain,neig,102.28553229,FIN
2017-11-01,ES,Spain,neig,103.56355058,FIN
2017-12-01,ES,Spain,neig,102.74826305,FIN
2018-01-01,ES,Spain,neig,96.55648481,FIN
2018-02-01,ES,Spain,neig,96.07171926,FIN
2018-03-01,ES,Spain,neig,101.33803598,FIN
2018-04-01,ES,Spain,neig,103.59660277,FIN
2018-05-01,ES,Spain,neig,104.35680330,FIN
2018-06-01,ES,Spain,neig,103.79491595,FIN
2018-07-01,ES,Spain,neig,97.61415512,FIN
2018-08-01,ES,Spain,neig,97.04125037,FIN
2018-09-01,ES,Spain,neig,100.28036567,FIN
2018-10-01,ES,Spain,neig,102.45079328,FIN
2018-11-01,ES,Spain,neig,103.67372457,FIN
2018-12-01,ES,Spain,neig,102.95759363,FIN
2019-01-01,ES,Spain,neig,96.60055441,FIN
2019-02-01,ES,Spain,neig,95.88442347,FIN
2019-03-01,ES,Spain,neig,101.13972280,FIN
2019-04-01,ES,Spain,neig,103.94915954,FIN
2019-05-01,ES,Spain,neig,104.80851666,FIN
2019-06-01,ES,Spain,neig,104.22459451,FIN
2019-07-01,ES,Spain,neig,97.97772928,FIN
2019-08-01,ES,Spain,neig,97.51499853,FIN
2019-09-01,ES,Spain,neig,100.67699204,FIN
2019-10-01,ES,Spain,neig,102.77029785,FIN
2019-11-01,ES,Spain,neig,103.92712474,FIN
2019-12-01,ES,Spain,neig,103.02369802,FIN
2020-01-01,ES,Spain,neig,96.87598938,FIN
2020-02-01,ES,Spain,neig,96.39122383,FIN
2020-03-01,ES,Spain,neig,101.49227956,FIN
2020-04-01,ES,Spain,neig,103.91610734,FIN
2020-05-01,ES,Spain,neig,104.68732527,FIN
2020-06-01,ES,Spain,neig,104.09238573,FIN
2020-07-01,ES,Spain,neig,98.26418166,FIN
2020-08-01,ES,Spain,neig,97.65822471,FIN
2020-09-01,ES,Spain,neig,100.46766146,FIN
2020-10-01,ES,Spain,neig,102.64910646,FIN
2020-11-01,ES,Spain,neig,103.98221174,FIN
2020-12-01,ES,Spain,neig,103.17794161,FIN
2021-01-01,ES,Spain,neig,97.22854615,FIN
2021-02-01,ES,Spain,neig,96.64462400,FIN
2021-03-01,ES,Spain,neig,101.82280153,FIN
2021-04-01,ES,Spain,neig,104.24662931,FIN
2021-05-01,ES,Spain,neig,105.18310823,FIN
2021-06-01,ES,Spain,neig,104.72037747,FIN
2021-07-01,ES,Spain,neig,98.53961663,FIN
2021-08-01,ES,Spain,neig,98.10993807,FIN
2021-09-01,ES,Spain,neig,101.36007078,FIN
2021-10-01,ES,Spain,neig,103.59660277,FIN
2021-11-01,ES,Spain,neig,105.01784724,FIN
2021-12-01,ES,Spain,neig,104.47799469,FIN
2022-01-01,ES,Spain,neig,99.75153052,FIN
2022-02-01,ES,Spain,neig,99.70746093,FIN
2022-03-01,ES,Spain,neig,105.05089944,FIN
2022-04-01,ES,Spain,neig,106.59333530,FIN
2022-05-01,ES,Spain,neig,107.24336184,FIN
2022-06-01,ES,Spain,neig,107.34251843,FIN
2022-07-01,ES,Spain,neig,102.64910646,FIN
2022-08-01,ES,Spain,neig,102.62707166,FIN
2022-09-01,ES,Spain,neig,106.81368328,FIN
2022-10-01,ES,Spain,neig,108.35611914,FIN
2022-11-01,ES,Spain,neig,109.41378944,FIN
2022-12-01,ES,Spain,neig,108.75274550,FIN
2023-01-01,ES,Spain,neig,105.61278679,FIN
2023-02-01,ES,Spain,neig,105.66787378,FIN
2023-03-01,ES,Spain,neig,109.94262459,FIN
2023-04-01,ES,Spain,neig,110.59265114,FIN
2023-05-01,ES,Spain,neig,110.65875553,FIN
2023-06-01,ES,Spain,neig,110.48247715,FIN
2023-07-01,ES,Spain,neig,106.46112651,FIN
2023-08-01,ES,Spain,neig,106.50519611,FIN
2023-09-01,ES,Spain,neig,109.41378944,FIN
2023-10-01,ES,Spain,neig,111.06639929,FIN
2023-11-01,ES,Spain,neig,111.38590386,FIN
2023-12-01,ES,Spain,neig,111.05538189,FIN
2024-01-01,ES,Spain,neig,107.60693601,FIN
2024-02-01,ES,Spain,neig,107.12217045,FIN
2024-03-01,ES,Spain,neig,110.68079033,FIN
2024-04-01,ES,Spain,neig,111.46302566,FIN
2024-05-01,ES,Spain,neig,111.63930404,FIN
2024-06-01,ES,Spain,neig,111.30878207,FIN
2024-07-01,ES,Spain,neig,107.37557063,FIN
2024-08-01,ES,Spain,neig,107.02301386,FIN
2024-09-01,ES,Spain,neig,110.57061634,FIN
2024-10-01,ES,Spain,neig,111.44099086,FIN
2024-11-01,ES,Spain,neig,111.51811265,FIN
2024-12-01,ES,Spain,neig,111.31979947,FIN
2025-01-01,ES,Spain,neig,107.47472722,FIN
2025-02-01,ES,Spain,neig,107.02301386,FIN
2025-03-01,ES,Spain,neig,110.77994692,FIN
2025-04-01,ES,Spain,neig,111.68337364,FIN
2025-05-01,ES,Spain,neig,111.80456503,FIN
2025-06-01,ES,Spain,neig,111.50709525,FIN
2025-07-01,ES,Spain,neig,107.41964022,FIN
2025-08-01,ES,Spain,neig,107.12217045,FIN
2025-09-01,ES,Spain,neig,110.80198172,FIN
2025-10-01,ES,Spain,neig,111.98084341,FIN
2025-11-01,ES,Spain,neig,112.41052197,FIN
2025-12-01,ES,Spain,neig,112.08000000,FIN
2026-01-01,ES,Spain,neig,108.03661457,FIN
2026-02-01,ES,Spain,neig,107.94847538,FIN
2026-03-01,ES,Spain,neig,111.70540843,FIN
2026-04-01,ES,Spain,neig,114.19534061,FIN
2026-05-01,ES,Spain,neig,114.10720142,FIN
2026-06-01,ES,Spain,neig,113.85380124,FIN
2026-07-01,ES,Spain,neig,109.76634621,FIN
2000-12-01,ES,Spain,services,68.91275151,FIN
2001-01-01,ES,Spain,services,69.36267154,FIN
2001-02-01,ES,Spain,services,69.48764932,FIN
2001-03-01,ES,Spain,services,69.73760490,FIN
2001-04-01,ES,Spain,services,70.12503604,FIN
2001-05-01,ES,Spain,services,70.10004048,FIN
2001-06-01,ES,Spain,services,70.41248494,FIN
2001-07-01,ES,Spain,services,70.91239609,FIN
2001-08-01,ES,Spain,services,71.32482279,FIN
2001-09-01,ES,Spain,services,71.03737388,FIN
2001-10-01,ES,Spain,services,71.06236943,FIN
2001-11-01,ES,Spain,services,71.04987166,FIN
2001-12-01,ES,Spain,services,71.42480502,FIN
2002-01-01,ES,Spain,services,72.07468951,FIN
2002-02-01,ES,Spain,services,72.44962287,FIN
2002-03-01,ES,Spain,services,73.04951624,FIN
2002-04-01,ES,Spain,services,73.31196959,FIN
2002-05-01,ES,Spain,services,73.53692961,FIN
2002-06-01,ES,Spain,services,73.82437852,FIN
2002-07-01,ES,Spain,services,74.26180077,FIN
2002-08-01,ES,Spain,services,74.73671636,FIN
2002-09-01,ES,Spain,services,74.46176523,FIN
2002-10-01,ES,Spain,services,74.46176523,FIN
2002-11-01,ES,Spain,services,74.31179188,FIN
2002-12-01,ES,Spain,services,74.64923191,FIN
2003-01-01,ES,Spain,services,74.99916971,FIN
2003-02-01,ES,Spain,services,75.28661862,FIN
2003-03-01,ES,Spain,services,75.64905420,FIN
2003-04-01,ES,Spain,services,76.19895646,FIN
2003-05-01,ES,Spain,services,76.04898312,FIN
2003-06-01,ES,Spain,services,76.34892981,FIN
2003-07-01,ES,Spain,services,76.89883207,FIN
2003-08-01,ES,Spain,services,77.47372988,FIN
2003-09-01,ES,Spain,services,77.03630763,FIN
2003-10-01,ES,Spain,services,77.16128542,FIN
2003-11-01,ES,Spain,services,77.02380985,FIN
2003-12-01,ES,Spain,services,77.32375654,FIN
2004-01-01,ES,Spain,services,77.62370323,FIN
2004-02-01,ES,Spain,services,77.93614769,FIN
2004-03-01,ES,Spain,services,78.34857439,FIN
2004-04-01,ES,Spain,services,78.97346332,FIN
2004-05-01,ES,Spain,services,78.86098332,FIN
2004-06-01,ES,Spain,services,79.22341890,FIN
2004-07-01,ES,Spain,services,79.72333004,FIN
2004-08-01,ES,Spain,services,80.28573008,FIN
2004-09-01,ES,Spain,services,79.91079672,FIN
2004-10-01,ES,Spain,services,79.93579228,FIN
2004-11-01,ES,Spain,services,79.92329450,FIN
2004-12-01,ES,Spain,services,80.22324119,FIN
2005-01-01,ES,Spain,services,80.53568566,FIN
2005-02-01,ES,Spain,services,80.91061901,FIN
2005-03-01,ES,Spain,services,81.48551683,FIN
2005-04-01,ES,Spain,services,81.68548129,FIN
2005-05-01,ES,Spain,services,81.78546352,FIN
2005-06-01,ES,Spain,services,82.13540132,FIN
2005-07-01,ES,Spain,services,82.71029914,FIN
2005-08-01,ES,Spain,services,83.26020140,FIN
2005-09-01,ES,Spain,services,82.87277026,FIN
2005-10-01,ES,Spain,services,82.97275249,FIN
2005-11-01,ES,Spain,services,82.96025471,FIN
2005-12-01,ES,Spain,services,83.37268141,FIN
2006-01-01,ES,Spain,services,83.67262810,FIN
2006-02-01,ES,Spain,services,84.07255701,FIN
2006-03-01,ES,Spain,services,84.50997927,FIN
2006-04-01,ES,Spain,services,85.12237042,FIN
2006-05-01,ES,Spain,services,85.04738375,FIN
2006-06-01,ES,Spain,services,85.37232599,FIN
2006-07-01,ES,Spain,services,86.00971271,FIN
2006-08-01,ES,Spain,services,86.52212163,FIN
2006-09-01,ES,Spain,services,86.10969494,FIN
2006-10-01,ES,Spain,services,86.07220160,FIN
2006-11-01,ES,Spain,services,86.00971271,FIN
2006-12-01,ES,Spain,services,86.42213940,FIN
2007-01-01,ES,Spain,services,86.85956165,FIN
2007-02-01,ES,Spain,services,87.23449501,FIN
2007-03-01,ES,Spain,services,87.84688617,FIN
2007-04-01,ES,Spain,services,88.49677066,FIN
2007-05-01,ES,Spain,services,88.43428177,FIN
2007-06-01,ES,Spain,services,88.77172179,FIN
2007-07-01,ES,Spain,services,89.38411294,FIN
2007-08-01,ES,Spain,services,89.94651298,FIN
2007-09-01,ES,Spain,services,89.37161516,FIN
2007-10-01,ES,Spain,services,89.40910850,FIN
2007-11-01,ES,Spain,services,89.33412183,FIN
2007-12-01,ES,Spain,services,89.79653964,FIN
2008-01-01,ES,Spain,services,90.19646856,FIN
2008-02-01,ES,Spain,services,90.64638859,FIN
2008-03-01,ES,Spain,services,91.40875309,FIN
2008-04-01,ES,Spain,services,91.59621977,FIN
2008-05-01,ES,Spain,services,91.83367756,FIN
2008-06-01,ES,Spain,services,92.27109981,FIN
2008-07-01,ES,Spain,services,92.99597097,FIN
2008-08-01,ES,Spain,services,93.60836213,FIN
2008-09-01,ES,Spain,services,93.07095765,FIN
2008-10-01,ES,Spain,services,93.09595320,FIN
2008-11-01,ES,Spain,services,92.88349097,FIN
2008-12-01,ES,Spain,services,93.19593543,FIN
2009-01-01,ES,Spain,services,93.34590878,FIN
2009-02-01,ES,Spain,services,93.54587324,FIN
2009-03-01,ES,Spain,services,93.78333103,FIN
2009-04-01,ES,Spain,services,94.33323329,FIN
2009-05-01,ES,Spain,services,94.04578438,FIN
2009-06-01,ES,Spain,services,94.28324218,FIN
2009-07-01,ES,Spain,services,94.75815776,FIN
2009-08-01,ES,Spain,services,95.24557113,FIN
2009-09-01,ES,Spain,services,94.53319775,FIN
2009-10-01,ES,Spain,services,94.40821996,FIN
2009-11-01,ES,Spain,services,94.22075328,FIN
2009-12-01,ES,Spain,services,94.52069997,FIN
2010-01-01,ES,Spain,services,94.35822885,FIN
2010-02-01,ES,Spain,services,94.40821996,FIN
2010-03-01,ES,Spain,services,94.80814888,FIN
2010-04-01,ES,Spain,services,94.93312667,FIN
2010-05-01,ES,Spain,services,94.83314444,FIN
2010-06-01,ES,Spain,services,95.09559779,FIN
2010-07-01,ES,Spain,services,95.93294896,FIN
2010-08-01,ES,Spain,services,96.54534011,FIN
2010-09-01,ES,Spain,services,95.84546451,FIN
2010-10-01,ES,Spain,services,95.65799783,FIN
2010-11-01,ES,Spain,services,95.49552671,FIN
2010-12-01,ES,Spain,services,95.87046007,FIN
2011-01-01,ES,Spain,services,95.78297561,FIN
2011-02-01,ES,Spain,services,96.02043341,FIN
2011-03-01,ES,Spain,services,96.29538454,FIN
2011-04-01,ES,Spain,services,96.83278902,FIN
2011-05-01,ES,Spain,services,96.57033567,FIN
2011-06-01,ES,Spain,services,96.77030013,FIN
2011-07-01,ES,Spain,services,97.40768684,FIN
2011-08-01,ES,Spain,services,98.00758022,FIN
2011-09-01,ES,Spain,services,97.25771350,FIN
2011-10-01,ES,Spain,services,97.03275348,FIN
2011-11-01,ES,Spain,services,96.85778458,FIN
2011-12-01,ES,Spain,services,97.35769573,FIN
2012-01-01,ES,Spain,services,96.99526014,FIN
2012-02-01,ES,Spain,services,97.12023793,FIN
2012-03-01,ES,Spain,services,97.37019350,FIN
2012-04-01,ES,Spain,services,97.85760687,FIN
2012-05-01,ES,Spain,services,97.60765130,FIN
2012-06-01,ES,Spain,services,97.85760687,FIN
2012-07-01,ES,Spain,services,98.35751802,FIN
2012-08-01,ES,Spain,services,98.95741139,FIN
2012-09-01,ES,Spain,services,98.93241584,FIN
2012-10-01,ES,Spain,services,99.46982032,FIN
2012-11-01,ES,Spain,services,99.06989140,FIN
2012-12-01,ES,Spain,services,99.43232698,FIN
2013-01-01,ES,Spain,services,99.04489584,FIN
2013-02-01,ES,Spain,services,99.19486919,FIN
2013-03-01,ES,Spain,services,99.64478922,FIN
2013-04-01,ES,Spain,services,99.39483365,FIN
2013-05-01,ES,Spain,services,99.43232698,FIN
2013-06-01,ES,Spain,services,99.65728700,FIN
2013-07-01,ES,Spain,services,100.16969592,FIN
2013-08-01,ES,Spain,services,100.59462040,FIN
2013-09-01,ES,Spain,services,99.78226478,FIN
2013-10-01,ES,Spain,services,99.39483365,FIN
2013-11-01,ES,Spain,services,99.06989140,FIN
2013-12-01,ES,Spain,services,99.29485142,FIN
2014-01-01,ES,Spain,services,98.83243361,FIN
2014-02-01,ES,Spain,services,99.06989140,FIN
2014-03-01,ES,Spain,services,99.28235364,FIN
2014-04-01,ES,Spain,services,99.74477145,FIN
2014-05-01,ES,Spain,services,99.44482476,FIN
2014-06-01,ES,Spain,services,99.70727811,FIN
2014-07-01,ES,Spain,services,100.14470037,FIN
2014-08-01,ES,Spain,services,100.60711818,FIN
2014-09-01,ES,Spain,services,99.73227367,FIN
2014-10-01,ES,Spain,services,99.29485142,FIN
2014-11-01,ES,Spain,services,99.03239806,FIN
2014-12-01,ES,Spain,services,99.35734031,FIN
2015-01-01,ES,Spain,services,99.10738474,FIN
2015-02-01,ES,Spain,services,99.23236252,FIN
2015-03-01,ES,Spain,services,99.51981143,FIN
2015-04-01,ES,Spain,services,99.85725146,FIN
2015-05-01,ES,Spain,services,99.94473591,FIN
2015-06-01,ES,Spain,services,100.24468259,FIN
2015-07-01,ES,Spain,services,100.84457597,FIN
2015-08-01,ES,Spain,services,101.24450489,FIN
2015-09-01,ES,Spain,services,100.44464705,FIN
2015-10-01,ES,Spain,services,100.09470925,FIN
